expediente|cod_plan|des_plan|anio_apertura_expediente|exp_cerrado|exp_trasladado|tipo_traslado|exp_bloqueado|abandona|anio_convocatoria_acceso|convocatoria_acceso|acceso|des_acceso|sub_acceso|des_subacesso|nota_acceso|nota_admision_def|centro_escolar_acceso|sexo|fecha_nacimiento|cod_provincia|provincia|cod_municipio|municipio
130|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|S|S|N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|6.97|6.97|208-I.E.S. G. TORRENTE BALLESTER|D|1992-09-21|10.0|CÁCERES|1.0|CÁCERES
131|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|S|S|N|S|2009-10|JUN|3|Formación Profesional|1|Ciclos formativos|6.13|||D|1986-08-13|10.0|CÁCERES|1.0|CÁCERES
133|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|S|S|N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|6.114|6.114|211-I.E.S. GREGORIO MARAÑÓN|D|1990-08-26|10.0|CÁCERES|584.0|PLASENCIA
134|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N|N|N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|7.1||135-I.E.S. FUENTE RONIEL|D|1992-03-23|6.0|BADAJOZ|265.0|FUENTE DEL MAESTRE
135|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N|N|N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|7.289||113-I.E.S. EL POMAR|H|1992-12-16|6.0|BADAJOZ|345.0|JEREZ DE LOS CABALLEROS
136|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N|N|N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|7.722||123-I.E.S. SAN FERNANDO|D|1992-01-28|6.0|BADAJOZ|1.0|BADAJOZ
137|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N|N|N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|5.828|5.828||H|1992-06-12|14.0|CÓRDOBA|480.0|PALMA DEL RÍO
138|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N|N|N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|7.858|7.858|220-I.E.S. UNIVERSIDAD LABORAL|H|1992-09-06|10.0|CÁCERES|1.0|CÁCERES
139|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N|N|N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|6.64||203-I.E.S. ALAGÓN|H|1992-09-14|10.0|CÁCERES|264.0|CORIA
140|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|S|I|N|S|2009-10|JUN|1|Selectividad|5|LOE (Grados)|6.124|6.124|213-I.E.S. MARIO ROSO DE LUNA|D|1992-03-08|10.0|CÁCERES|116.0|BERZOCANA
142|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|S|E|N|S|2009-10|JUN|1|Selectividad|5|LOE (Grados)|7.118|7.118|166-I.E.S. BENAZAIRE|D|1992-11-25|6.0|BADAJOZ|310.0|HERRERA DEL DUQUE
143|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|S|I|N|S|2008-09|SEP|1|Selectividad|1|LOGSE|5.35|5.35|231-I.E.S. NORBA CAESARINA|H|1990-10-29|10.0|CÁCERES|1.0|CÁCERES
144|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|N|N|N|S|2009-10|JUN|1|Selectividad|5|LOE (Grados)|5.886||106-I.E.S. SUÁREZ DE FIGUEROA|H|1990-05-17|6.0|BADAJOZ|1.0|BADAJOZ
145|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|N|N|N|S|2009-10|JUN|1|Selectividad|5|LOE (Grados)|5.528||211-I.E.S. GREGORIO MARAÑÓN|D|1991-02-03|26.0|LA RIOJA|1.0|LOGROÑO
146|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|N|N|N|S|2009-10|JUN|3|Formación Profesional|1|Ciclos formativos|5.13||220-I.E.S. UNIVERSIDAD LABORAL|H|1988-04-16||||
147|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|S|S|N|N|2008-09|SEP|1|Selectividad|1|LOGSE|5.35|5.35|240-I.E.S. ÁGORA|H|1991-02-02|10.0|CÁCERES|1.0|CÁCERES
150|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|S|S|N|N|2008-09|SEP|1|Selectividad|1|LOGSE|5.47|5.47|204-I.E.S. VIRGEN DEL PUERTO|H|1991-05-15|10.0|CÁCERES|584.0|PLASENCIA
151|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N|N|N|N|2008-09|JUN|1|Selectividad|1|LOGSE|7.3||216-I.E.S. AUGUSTÓBRIGA|D|1991-02-25|10.0|CÁCERES|516.0|NAVALMORAL DE LA MATA
152|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|S|I|N|S|2009-10|SEP|1|Selectividad|5|LOE (Grados)|6.392|6.392|234-COLEGIO SAN ANTONIO DE PADUA|H|1990-11-12|10.0|CÁCERES|1.0|CÁCERES
153|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N|N|N|N|2009-10|SEP|1|Selectividad|5|LOE (Grados)|6.618||230-I.E.S. EL BROCENSE|D|1992-11-19|10.0|CÁCERES|192.0|CASAR DE CÁCERES
154|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|N|N|N|S|2009-10|SEP|3|Formación Profesional|1|Ciclos formativos|6.6|||H|1988-12-26|10.0|CÁCERES|1.0|CÁCERES
155|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|S|S|N|N|2009-10|SEP|1|Selectividad|5|LOE (Grados)|5.832|5.832|208-I.E.S. G. TORRENTE BALLESTER|D|1992-09-21|10.0|CÁCERES|1.0|CÁCERES
157|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|S|I|N|S|2009-10|SEP|1|Selectividad|5|LOE (Grados)|5.796||149-I.E.S. CASTELAR|H|1991-10-08|8.0|BARCELONA|912.0|VILANOVA I LA GELTRÚ
158|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|N|N|N|S|2009-10|SEP|1|Selectividad|5|LOE (Grados)|6.05||168-I.E.S. EMÉRITA AUGUSTA|H|1992-10-28|6.0|BADAJOZ|410.0|MÉRIDA
160|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|N|N|S|S|2008-09|SEP|1|Selectividad|1|LOGSE|5.9|||H|1991-04-16|60.0|EXTRANJEROS|1.0|DESCONOCIDA
162|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2009-10|S|N|N|N|N|2007-08|JUN|1|Selectividad|1|LOGSE|6.61|||H|1989-02-20|10.0|CÁCERES|1.0|CÁCERES
163|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2009-10|N|N|N|N|S|2007-08|JUN|1|Selectividad|1|LOGSE|6.51||127-I.E.S. VEGAS BAJAS|H|1990-06-26|6.0|BADAJOZ|1.0|BADAJOZ
165|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2009-10|S|S|S|N|N|2007-08|JUN|1|Selectividad|1|LOGSE|6.69|6.69|129-I.E.S. JOAQUÍN SAMA|H|1990-04-19|6.0|BADAJOZ|1.0|BADAJOZ
166|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2009-10|N|S|I|N|S|2005-06|JUN|1|Selectividad|1|LOGSE|5.55|5.55|231-I.E.S. NORBA CAESARINA|H|1988-06-07|31.0|NAVARRA|288.0|ESTELLA-LIZARRA
170|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N|N|N|N|2009-10|SEP|1|Selectividad|5|LOE (Grados)|5.736|5.736|231-I.E.S. NORBA CAESARINA|H|1991-12-19|10.0|CÁCERES|584.0|PLASENCIA
171|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N|N|N|N|2009-10|SEP|1|Selectividad|5|LOE (Grados)|6.65||131-I.E.S. CAROLINA CORONADO|D|1992-01-02|6.0|BADAJOZ|55.0|ALMENDRALEJO
174|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|N|N|N|S|2009-10|SEP|1|Selectividad|5|LOE (Grados)|5.328||231-I.E.S. NORBA CAESARINA|H|1992-01-17|10.0|CÁCERES|1.0|CÁCERES
175|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|N|N|N|S|2004-05|JUN|1|Selectividad|1|LOGSE|5.86|||H|1987-06-22|49.0|ZAMORA|1.0|ZAMORA
176|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|N|N|N|S|2009-10|SEP|1|Selectividad|5|LOE (Grados)|5.846||135-I.E.S. FUENTE RONIEL|H|1992-08-20|6.0|BADAJOZ|265.0|FUENTE DEL MAESTRE
177|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|N|N|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|7.846||230-I.E.S. EL BROCENSE|H|1993-02-12|10.0|CÁCERES|1.0|CÁCERES
178|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|S|S|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|6.765|6.765|231-I.E.S. NORBA CAESARINA|H|1993-01-18|10.0|CÁCERES|1.0|CÁCERES
179|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|N|N|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|9.106||229-COLEGIO LA ASUNCIÓN (Cáceres)|H|1993-04-09|10.0|CÁCERES|1.0|CÁCERES
180|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|N|N|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|6.89||220-I.E.S. UNIVERSIDAD LABORAL|H|1993-02-01|10.0|CÁCERES|1.0|CÁCERES
181|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|S|S|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|6.826|6.826|229-COLEGIO LA ASUNCIÓN (Cáceres)|D|1993-01-28|10.0|CÁCERES|1.0|CÁCERES
183|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|S|S|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|7.482|7.482|104-I.E.S. SANTIAGO APÓSTOL|H|1993-08-14|6.0|BADAJOZ|1.0|BADAJOZ
186|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|N|N|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|6.456||188-I.E.S. PUERTA DE LA SERENA|H|1993-11-07|6.0|BADAJOZ|760.0|VILLANUEVA DE LA SERENA
188|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|N|N|N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|12.272||161-COLEGIO DIOCESANO SAN ATÓN|D|1992-11-16|6.0|BADAJOZ|1.0|BADAJOZ
189|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|S|I|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|8.146|8.146|177-I.E.S. TAMUJAL|D|1993-09-16|6.0|BADAJOZ|60.0|ARROYO DE SAN SERVÁN
190|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|S|E|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|8.164||224-I.E.S. TURGALIUM|D|1993-03-26|10.0|CÁCERES|1.0|CÁCERES
191|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|S|I|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|7.285|7.285|188-I.E.S. PUERTA DE LA SERENA|H|1993-03-13|6.0|BADAJOZ|760.0|VILLANUEVA DE LA SERENA
192|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|S|S|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|7.71|7.71|230-I.E.S. EL BROCENSE|H|1993-08-13|10.0|CÁCERES|192.0|CASAR DE CÁCERES
193|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|S|I|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|6.449||189-I.E.S. DE CASTUERA|H|1993-09-03|6.0|BADAJOZ|175.0|CASTUERA
194|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|S|S|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|7.304|7.304|124-I.E.S. EUGENIO HERMOSO|H|1995-06-17|6.0|BADAJOZ|245.0|FREGENAL DE LA SIERRA
195|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|N|N|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|6.044||230-I.E.S. EL BROCENSE|H|1993-04-15|10.0|CÁCERES|1.0|CÁCERES
196|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|N|N|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|7.946||129-I.E.S. JOAQUÍN SAMA|H|1993-01-15|6.0|BADAJOZ|1.0|BADAJOZ
198|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|N|N|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|7.692||189-I.E.S. DE CASTUERA|D|1993-02-07|6.0|BADAJOZ|430.0|MONTERRUBIO DE LA SERENA
199|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|S|S|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|6.761|6.761||H|1993-08-16|11.0|CÁDIZ|1.0|CÁDIZ
200|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|S|S|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|7.31|7.31|229-COLEGIO LA ASUNCIÓN (Cáceres)|H|1993-06-17|10.0|CÁCERES|1.0|CÁCERES
201|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|S|S|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|8.186|8.186|188-I.E.S. PUERTA DE LA SERENA|H|1993-03-05|20.0|GIPUZKOA|90.0|ANDOAIN
202|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|S|I|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|7.422|7.422|129-I.E.S. JOAQUÍN SAMA|H|1993-05-28|6.0|BADAJOZ|1.0|BADAJOZ
203|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|N|N|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|8.55||204-I.E.S. VIRGEN DEL PUERTO|H|1993-04-18|10.0|CÁCERES|584.0|PLASENCIA
204|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|N|N|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|7.619||156-COL. Nª. Sª. DEL CARMEN (Bad.)|D|1993-08-26|6.0|BADAJOZ|1.0|BADAJOZ
205|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|N|N|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|8.65||220-I.E.S. UNIVERSIDAD LABORAL|H|1993-06-03|10.0|CÁCERES|700.0|SIERRA DE FUENTES
206|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|N|N|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|8.486||238-COLEGIO LICENCIADOS REUNIDOS|H|1993-12-06|28.0|MADRID|450.0|MÓSTOLES
207|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|S|S|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|7.11|7.11|230-I.E.S. EL BROCENSE|H|1993-12-29|10.0|CÁCERES|1.0|CÁCERES
208|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|S|S|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|6.206|6.206|215-I.E.S. JALAMA|D|1993-01-01|10.0|CÁCERES|264.0|CORIA
209|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|N|N|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|8.06||218-I.E.S. VALLE DE AMBROZ|H|1993-09-28|10.0|CÁCERES|376.0|HERVÁS
210|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|N|N|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|6.91||243-I.E.S. VALLE DEL JERTE (Navac)|H|1993-07-05|10.0|CÁCERES|724.0|TORNAVACAS
213|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|S|I|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|7.4|7.4|215-I.E.S. JALAMA|D|1993-02-25|10.0|CÁCERES|504.0|MORALEJA
214|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|N|N|N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|6.908||231-I.E.S. NORBA CAESARINA|H|1992-05-05|10.0|CÁCERES|1.0|CÁCERES
215|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|S|S|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|6.644|6.644||H|1993-10-24|10.0|CÁCERES|428.0|LOGROSÁN
216|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|N|N|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|6.964||229-COLEGIO LA ASUNCIÓN (Cáceres)|D|1993-09-16|10.0|CÁCERES|1.0|CÁCERES
223|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|N|N|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|5.4||203-I.E.S. ALAGÓN|H|1992-08-28|10.0|CÁCERES|264.0|CORIA
225|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|S|S|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|5.578|5.578|231-I.E.S. NORBA CAESARINA|H|1993-12-18|10.0|CÁCERES|1.0|CÁCERES
226|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|N|N|N|N|2008-09|JUN|1|Selectividad|1|LOGSE|5.93|5.93||H|1990-12-30|24.0|LEÓN|1.0|LEÓN
227|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|S|I|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|6.422|6.422|204-I.E.S. VIRGEN DEL PUERTO|H|1993-01-02|10.0|CÁCERES|584.0|PLASENCIA
232|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|S|I|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|5.54|5.54|215-I.E.S. JALAMA|H|1992-02-04|10.0|CÁCERES|252.0|CILLEROS
233|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|S|S|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|5.55|5.55|220-I.E.S. UNIVERSIDAD LABORAL|D|1991-10-02|10.0|CÁCERES|700.0|SIERRA DE FUENTES
235|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|S|S|N|S|2010-11|JUN|3|Formación Profesional|1|Ciclos formativos|7.14|7.14|220-I.E.S. UNIVERSIDAD LABORAL|H|1989-07-26|10.0|CÁCERES|1.0|CÁCERES
236|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|S|I|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|6.51|6.51|106-I.E.S. SUÁREZ DE FIGUEROA|D|1993-09-29|60.0|EXTRANJEROS||
237|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|N|N|N|S|2010-11|JUN|3|Formación Profesional|1|Ciclos formativos|6.0||220-I.E.S. UNIVERSIDAD LABORAL|H|1989-03-10|10.0|CÁCERES|516.0|NAVALMORAL DE LA MATA
240|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|N|N|S|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|5.424|5.424|202-I.E.S. JAVIER GARCÍA TÉLLEZ|H|1993-09-23|10.0|CÁCERES|760.0|TORREMOCHA
241|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|N|N|N|S|2007-08|JUN|3|Formación Profesional|1|Ciclos formativos||||D|1986-10-10|24.0|LEÓN|888.0|ZOTES DEL PÁRAMO
242|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|N|N|N|S|2010-11|JUN|3|Formación Profesional|1|Ciclos formativos|5.88|||H|1990-01-07||||
243|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|N|N|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|5.65|5.65|203-I.E.S. ALAGÓN|H|1993-03-12|10.0|CÁCERES|264.0|CORIA
244|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|S|I|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|5.279|5.279||H|1993-05-22|11.0|CÁDIZ|1.0|CÁDIZ
245|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|N|N|N|S|2010-11|JUN|3|Formación Profesional|2|Formación Profesional II|6.27||209-I.E.S. LOUSTAU-VALVERDE|H|1990-10-08|6.0|BADAJOZ|1.0|BADAJOZ
246|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|S|S|N|N|2010-11|JUN|3|Formación Profesional|1|Ciclos formativos|5.0|5.0|220-I.E.S. UNIVERSIDAD LABORAL|D|1990-02-17||||
248|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|S|S|N|N|2011-12|JUN|1|Selectividad|5|LOE (Grados)||||D|1993-10-24|10.0|CÁCERES|1.0|CÁCERES
249|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|S|I|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|5.344||202-I.E.S. JAVIER GARCÍA TÉLLEZ|H|1993-08-31|10.0|CÁCERES|1.0|CÁCERES
250|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|N|N|N|S|2010-11|JUN|3|Formación Profesional|1|Ciclos formativos|5.38|||H|1988-12-27||||
253|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|S|I|N|S|2008-09|SEP|1|Selectividad|1|LOGSE|6.47|6.47|238-COLEGIO LICENCIADOS REUNIDOS|H|1991-01-13|10.0|CÁCERES|1.0|CÁCERES
255|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|N|N|N|S|2009-10|JUN|1|Selectividad|5|LOE (Grados)|7.476||119-I.E.S. DONOSO CORTÉS|H|1992-01-12|6.0|BADAJOZ|215.0|DON BENITO
257|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|N|N|N|S|2009-10|JUN|1|Selectividad|5|LOE (Grados)|6.786||167-COLEGIO MARÍA AUXILIADORA|H|1992-05-16|6.0|BADAJOZ|410.0|MÉRIDA
261|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N|N|N|N|2007-08|JUN|1|Selectividad|1|LOGSE|6.13|6.13|230-I.E.S. EL BROCENSE|H|1990-02-26|10.0|CÁCERES|1.0|CÁCERES
262|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|S|S|N|S|2007-08|JUN|5|Título Universitario|1|Titulado universitario|2.017|||D|1984-09-21|6.0|BADAJOZ|345.0|JEREZ DE LOS CABALLEROS
263|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|S|E|N|S|2010-11|SEP|1|Selectividad|5|LOE (Grados)|6.54||208-I.E.S. G. TORRENTE BALLESTER|D|1993-03-11|10.0|CÁCERES|476.0|MIAJADAS
264|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|N|S|I|N|S|2010-11|SEP|1|Selectividad|5|LOE (Grados)|6.6|8.2|162-I.E.S. ZURBARÁN (Badajoz)|H|1993-05-04||||
265|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2011-12|S|N|N|N|N|2010-11|SEP|1|Selectividad|5|LOE (Grados)|5.542||230-I.E.S. EL BROCENSE|H|1993-11-14|10.0|CÁCERES|1.0|CÁCERES
268|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|N|N|N|N|2007-08|JUN|1|Selectividad|1|LOGSE|6.26|||H|1990-02-20|10.0|CÁCERES|1.0|CÁCERES
269|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|S|S|S|N|N|2000-01|JUN|1|Selectividad|1|LOGSE|7.38|7.38|209-I.E.S. LOUSTAU-VALVERDE|H|1983-10-06|10.0|CÁCERES|1.0|CÁCERES
271|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|S|S|N|S|2006-07|JUN|1|Selectividad|1|LOGSE|5.61|5.61|231-I.E.S. NORBA CAESARINA|H|1988-07-14|10.0|CÁCERES|1.0|CÁCERES
272|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|2010-11|N|S|I|N|S|2007-08|JUN|1|Selectividad|1|LOGSE|5.87|5.87|234-COLEGIO SAN ANTONIO DE PADUA|H|1990-02-04|10.0|CÁCERES|1.0|CÁCERES
